,Unnamed: 0, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
25754051,26452260,62736,23635,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1032,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,1032,2,1032,0,0,-1,-1,1,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
66506838,68615983,648,32907,17,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,16,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
49602682,51040764,37359,17803,6,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
59680010,61599693,538,39696,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,28,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,28,2,2944,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
23585354,24182332,28634,55751,17,3003555,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.1856849633185,1.331755203417284,1001185.0,1734101.5557250388,3003553.0,1.0,3003555.0,1001185.0,1734101.5557250388,3003553.0,1.0,0.0,0.0,0.0,0.0,0.0,0,56,0,1.3317552034172842,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,56,4,2064,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
52063835,53645463,45229,26924,6,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
20494283,21043166,62558,18987,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1032,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,1032,2,1032,0,0,-1,-1,1,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3068764,3077095,826,59608,17,1,2,0,2458.0,0.0,1229.0,1229.0,1229.0,0.0,0.0,0.0,0.0,0.0,2458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,1229.0,1229.0,1229.0,0.0,0.0,0,0,0,0,0,0.0,1843.5,1229.0,0.0,40,2,2458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
45140819,46401419,538,30767,17,100,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,29440000.0,20000.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,20000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
37976437,39061648,48316,1553,17,1,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,750000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,16,0,2000000.0,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0,0.0,562.5,375.0,0.0,16,2,750,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
6308977,6485543,52517,2422,6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
57412660,59213636,55317,36399,17,2,2,0,2200.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,28,0,1000000.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,0,0,0,0,0,0.0,1650.0,1100.0,0.0,28,2,2200,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
10717692,11062022,592,2139,17,513,82,0,35360.0,0.0,440.0,80.0,431.21951219512187,55.874423661566254,0.0,0.0,0.0,0.0,68927875.24366471,159844.05458089669,6.333333333333331,15.033296378372908,59.0,0.0,513.0,6.333333333333331,15.033296378372908,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36080,0,159844.05458089669,0.0,80.0,440.0,431.3253012048193,55.541043587369,3084.807522774024,0,0,0,0,0,0.0,436.5853658536585,431.219512195122,0.0,36080,82,35360,0,0,-1,-1,81,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
67667928,69806946,815,12912,17,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,40,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
56027952,57768364,25112,6491,17,49,2,0,1058.0,0.0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,21591836.73469388,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40816.32653061225,0.0,529.0,529.0,529.0,0.0,0.0,0,0,0,0,0,0.0,793.5,529.0,0.0,0,2,1058,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
3901795,3910766,917,41463,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2125437950,2,2944,0,0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
1305366,1311375,702,48055,17,1,2,0,2818.0,0.0,1409.0,1409.0,1409.0,0.0,0.0,0.0,0.0,0.0,2818000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,1409.0,1409.0,1409.0,0.0,0.0,0,0,0,0,0,0.0,2113.5,1409.0,0.0,0,2,2818,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
53406019,55084583,53738,15176,17,1,2,0,1356.0,0.0,678.0,678.0,678.0,0.0,0.0,0.0,0.0,0.0,1356000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,678.0,678.0,678.0,0.0,0.0,0,0,0,0,0,0.0,1017.0,678.0,0.0,0,2,1356,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
58091659,59929502,11015,20328,17,2,2,0,918.0,0.0,459.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,459000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,16,0,1000000.0,0.0,459.0,459.0,459.0,0.0,0.0,0,0,0,0,0,0.0,688.5,459.0,0.0,16,2,918,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
51476049,53012225,11910,13913,6,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
58797358,60678343,32114,49525,6,73,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,328767.12328767125,54794.520547945205,24.333333333333336,40.41451884327381,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,40,40,27397.260273972603,27397.260273972603,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,1.0,7.5,6.0,6.0,40,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
5572968,5639709,10783,53269,6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
33620931,34669614,62573,50241,17,3000206,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.952760577107,1.333241784064161,1000068.6666666667,1732168.0096735228,3000204.0,1.0,3000206.0,1000068.6666666667,1732168.0096735228,3000204.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1032,0,1.3332417840641608,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,1032,4,2064,0,0,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6789072,7008408,954,48889,17,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,40,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
7930439,8170218,904,64126,17,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,16,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0.0,316.5,211.0,0.0,16,2,422,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
23769011,24370824,62467,60766,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,40,2,1032,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
53364592,55041229,11341,40408,17,49,2,0,890.0,0.0,445.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,18163265.30612245,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,16,0,40816.32653061225,0.0,445.0,445.0,445.0,0.0,0.0,0,0,0,0,0,0.0,667.5,445.0,0.0,16,2,890,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
52287630,53895528,28579,37470,6,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
48010921,49347404,862,11553,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
17856562,18364090,817,55993,17,48,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,61333333.33333333,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,6,0,41666.66666666666,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,6,2,2944,0,0,-1,-1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
49709966,51160257,23755,40440,6,106,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,226415.09433962265,37735.84905660377,35.33333333333333,29.93882651897588,56.0,1.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,1.0,0,40,40,18867.924528301886,18867.924528301886,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,1.0,7.5,6.0,6.0,40,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
59651538,61570503,752,37174,17,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8
58968751,60866292,20133,46194,6,61,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,393442.62295081967,65573.77049180328,20.333333333333336,32.624121954978854,58.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,40,40,32786.885245901634,32786.885245901634,6.0,6.0,6.0,0.0,0.0,0,0,1,0,0,1.0,7.5,6.0,6.0,40,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
47387557,48699231,531,12869,17,2,2,0,2896.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,1448000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,0,0.0,2172.0,1448.0,0.0,40,2,2896,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
30750223,31729243,62642,56172,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,40,2,1032,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
5754533,5850820,20566,24178,6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
48345805,49694749,717,14904,17,1,2,0,1360.0,0.0,680.0,680.0,680.0,0.0,0.0,0.0,0.0,0.0,1360000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,680.0,680.0,680.0,0.0,0.0,0,0,0,0,0,0.0,1020.0,680.0,0.0,-2,2,1360,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
33365732,34412648,62550,45610,17,3126191,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,660.2283737621917,1.2795123522523095,1042063.6666666667,1804827.5410513144,3126099.0,45.0,3126191.0,1042063.6666666667,1804827.5410513144,3126099.0,45.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1.2795123522523095,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,80,4,2064,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
47037832,48345510,934,20473,17,2,2,0,1076.0,0.0,538.0,538.0,538.0,0.0,0.0,0.0,0.0,0.0,538000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,538.0,538.0,538.0,0.0,0.0,0,0,0,0,0,0.0,807.0,538.0,0.0,40,2,1076,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
40539572,41675639,31355,13811,6,75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.666666666668,75.0,0.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0,40,0,26666.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,40,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11
11586885,11935918,982,23506,17,1,2,0,880.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,880000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,16,0,2000000.0,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0.0,660.0,440.0,0.0,16,2,880,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
8353009,8614529,716,49980,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
43727025,44927612,47190,40125,17,107829,4,0,1438.0,0.0,389.0,330.0,359.5,34.06366588218791,0.0,0.0,0.0,0.0,13335.930037373992,37.09577200938523,35943.0,62253.37012564058,107827.0,1.0,107829.0,35943.0,62253.37012564058,107827.0,1.0,0.0,0.0,0.0,0.0,0.0,0,104,0,37.09577200938523,0.0,330.0,389.0,353.6,32.3156308928048,1044.3,0,0,0,0,0,0.0,442.0,359.5,0.0,104,4,1438,0,0,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
421072,425260,557,45952,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2944,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,2944,2,2944,0,0,-1,-1,1,1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
9658569,9988449,648,57946,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0.0,343.5,229.0,0.0,0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
5879138,5992665,58582,58582,6,96962829,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443852262190081,7458679.153846152,10373596.73970678,25268915.0,0.0,96962763.0,8814796.636363635,10769613.298664724,25268915.0,0.0,1.0,1.0,0.0,1.0,1.0,0,240,40,0.1237587653305783,0.0206264608884297,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,240,12,0,2,0,5840,0,0,20,1.0,0.0,1.0,1.0,19392551.6,5792181.26829969,25268915.0,11637583.0,1,5
57115422,58900358,52006,6154,17,46,2,0,828.0,0.0,414.0,414.0,414.0,0.0,0.0,0.0,0.0,0.0,18000000.0,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,40,0,43478.260869565216,0.0,414.0,414.0,414.0,0.0,0.0,0,0,0,0,0,0.0,621.0,414.0,0.0,40,2,828,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
20351784,20899793,63702,1888,17,3001319,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.6976422699486,1.3327473687402105,1000439.6666666667,1732810.600523131,3001317.0,1.0,3001319.0,1000439.6666666667,1732810.600523131,3001317.0,1.0,0.0,0.0,0.0,0.0,0.0,0,56,0,1.3327473687402105,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,56,4,2064,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
36164132,37232536,62908,60492,17,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,774.0,516.0,0.0,40,2,1032,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
36415108,37486186,62739,13547,17,3000126,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.971105213581,1.3332773356852343,1000042.0,1732121.8216519875,3000124.0,1.0,3000126.0,1000042.0,1732121.8216519875,3000124.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437910,0,1.3332773356852343,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,-2125437910,4,2064,0,0,-1,-1,3,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
26022549,26735880,44567,39932,17,3003846,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.1191132967537,1.3316261885596,1001282.0,1734270.4306788486,3003845.0,0.0,3003846.0,1001282.0,1734270.4306788486,3003845.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,0,1.3316261885596,0.0,516.0,516.0,516.0,0.0,0.0,0,0,0,0,0,0.0,645.0,516.0,0.0,56,4,2064,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
